Entity,Year,Fossil by continent
Saudi Arabia,2008,2095.510498
Saudi Arabia,2009,2195.174316
Saudi Arabia,2010,2426.710938
Saudi Arabia,2011,2551.054199
Saudi Arabia,2012,2705.173584
Saudi Arabia,2013,2717.072998
Saudi Arabia,2014,2925.526855
Saudi Arabia,2015,3018.012695
Saudi Arabia,2016,3098.861816
Saudi Arabia,2017,3076.817871
Saudi Arabia,2018,3039.170654
Saudi Arabia,2019,2996.873535
Saudi Arabia,2020,2948.117676
Saudi Arabia,2021,3004.552979
Singapore,1965,47.8880043
Singapore,1966,54.74372101
Singapore,1967,65.75601959
Singapore,1968,81.73452759
Singapore,1969,80.31851196
Singapore,1970,87.20537567
Singapore,1971,75.69787598
Singapore,1972,94.78757477
Singapore,1973,89.32662201
Singapore,1974,88.05851746
Singapore,1975,85.98595428
Singapore,1976,101.9918823
Singapore,1977,102.3746338
Singapore,1978,105.373642
Singapore,1979,112.3333054
Singapore,1980,111.5711594
Singapore,1981,128.3598022
Singapore,1982,124.8936462
Singapore,1983,132.3115692
Singapore,1984,139.1025238
Singapore,1985,141.8936462
Singapore,1986,164.4847107
Singapore,1987,172.9653473
Singapore,1988,200.1582642
Singapore,1989,228.2662048
Singapore,1990,272.8322754
Singapore,1991,277.5328674
Singapore,1992,297.8053894
Singapore,1993,325.4298401
Singapore,1994,372.3014221
Singapore,1995,388.158783
Singapore,1996,391.6950378
Singapore,1997,412.0185547
Singapore,1998,417.7271729
Singapore,1999,413.5440979
Singapore,2000,442.2323303
Singapore,2001,501.5775146
Singapore,2002,492.7211304
Singapore,2003,465.4102783
Singapore,2004,521.1791992
Singapore,2005,547.7119141
Singapore,2006,602.8206177
Singapore,2007,647.295166
Singapore,2008,688.6516724
Singapore,2009,740.7070923
Singapore,2010,795.9934692
Singapore,2011,827.6207886
Singapore,2012,831.0586548
Singapore,2013,849.1999512
Singapore,2014,873.7720947
Singapore,2015,929.0411987
Singapore,2016,964.052124
Singapore,2017,994.4161987
Singapore,2018,999.8716431
Singapore,2019,978.5452271
Singapore,2020,952.4381104
Singapore,2021,956.7347412
Slovakia,1965,100.2629471
Slovakia,1966,104.2847595
Slovakia,1967,105.7666245
Slovakia,1968,117.7322388
Slovakia,1969,124.261261
Slovakia,1970,135.9181976
Slovakia,1971,147.5555725
Slovakia,1972,155.1860504
Slovakia,1973,161.6487122
Slovakia,1974,166.9855804
Slovakia,1975,176.635025
Slovakia,1976,182.7134399
Slovakia,1977,192.1957703
Slovakia,1978,202.7167358
Slovakia,1979,203.8280182
Slovakia,1980,199.5430908
Slovakia,1981,196.9641418
Slovakia,1982,193.3430786
Slovakia,1983,192.7715149
Slovakia,1984,207.1584473
Slovakia,1985,206.7856598
Slovakia,1986,199.3961792
Slovakia,1987,204.5759888
Slovakia,1988,206.4241028
Slovakia,1989,207.3787384
Slovakia,1990,208.6422729
Slovakia,1991,184.8572693
Slovakia,1992,176.6600342
Slovakia,1993,167.1325378
Slovakia,1994,158.227066
Slovakia,1995,162.8665161
Slovakia,1996,166.7840271
Slovakia,1997,163.8843689
Slovakia,1998,164.5727844
Slovakia,1999,160.8440857
Slovakia,2000,157.7987366
Slovakia,2001,161.0380249
Slovakia,2002,160.2497559
Slovakia,2003,159.7335968
Slovakia,2004,154.9173584
Slovakia,2005,163.2976685
Slovakia,2006,154.2801361
Slovakia,2007,147.8539581
Slovakia,2008,151.9799347
Slovakia,2009,139.3842163
Slovakia,2010,148.4647369
Slovakia,2011,141.1127319
Slovakia,2012,132.2737732
Slovakia,2013,134.3258514
Slovakia,2014,121.4648743
Slovakia,2015,124.4620972
Slovakia,2016,125.8446198
Slovakia,2017,135.7528992
Slovakia,2018,135.4502258
Slovakia,2019,125.9681549
Slovakia,2020,121.2031555
Slovakia,2021,136.317688
Slovenia,1990,47.38884354
Slovenia,1991,44.68925476
Slovenia,1992,43.49163055
Slovenia,1993,46.45835114
Slovenia,1994,47.82085419
Slovenia,1995,51.32105255
Slovenia,1996,54.36728668
Slovenia,1997,56.55066299
Slovenia,1998,55.71279907
Slovenia,1999,54.84740067
Slovenia,2000,53.55630493
Slovenia,2001,55.99177933
Slovenia,2002,56.29641342
Slovenia,2003,56.75701141
Slovenia,2004,57.89827728
Slovenia,2005,58.75793457
Slovenia,2006,60.22051239
Slovenia,2007,60.28589249
Slovenia,2008,64.21756744
Slovenia,2009,56.98119354
Slovenia,2010,57.79118347
Slovenia,2011,56.45521545
Slovenia,2012,54.62937164
Slovenia,2013,52.28936768
Slovenia,2014,47.87574005
Slovenia,2015,48.02601242
Slovenia,2016,51.39122772
Slovenia,2017,52.5023613
Slovenia,2018,52.96601105
Slovenia,2019,50.82753754
Slovenia,2020,45.46699142
Slovenia,2021,45.3816185
South Africa,1965,354.1191101
South Africa,1966,356.3225098
South Africa,1967,371.0779419
South Africa,1968,391.6369629
South Africa,1969,403.252655
South Africa,1970,421.4039612
South Africa,1971,453.6951904
South Africa,1972,466.5632019
South Africa,1973,501.6921997
South Africa,1974,515.7472534
South Africa,1975,550.0957642
South Africa,1976,572.0545044
South Africa,1977,586.0117188
South Africa,1978,580.367981
South Africa,1979,601.71521
South Africa,1980,642.9308472
South Africa,1981,747.038269
South Africa,1982,805.7111816
South Africa,1983,817.6937866
South Africa,1984,882.7284546
South Africa,1985,897.6295166
South Africa,1986,901.9232178
South Africa,1987,924.1704712
South Africa,1988,1003.175598
South Africa,1989,956.0697021
South Africa,1990,1002.708191
South Africa,1991,990.4470825
South Africa,1992,998.4596558
South Africa,1993,1004.240112
South Africa,1994,1038.617798
South Africa,1995,1083.885376
South Africa,1996,1102.259033
South Africa,1997,1123.004639
South Africa,1998,1100.978638
South Africa,1999,1144.543945
South Africa,2000,1143.659668
South Africa,2001,1154.880249
South Africa,2002,1119.459839
South Africa,2003,1218.414673
South Africa,2004,1331.141968
South Africa,2005,1263.037842
South Africa,2006,1288.986572
South Africa,2007,1321.133667
South Africa,2008,1418.946533
South Africa,2009,1412.967651
South Africa,2010,1422.00354
South Africa,2011,1400.246094
South Africa,2012,1383.550415
South Africa,2013,1386.273315
South Africa,2014,1397.379028
South Africa,2015,1365.778076
South Africa,2016,1418.459961
South Africa,2017,1404.227539
South Africa,2018,1355.693359
South Africa,2019,1415.253052
South Africa,2020,1296.357666
South Africa,2021,1308.656494
South America,1965,944.7191162
South America,1966,999.1638184
South America,1967,1033.056519
South America,1968,1106.04541
South America,1969,1153.893433
South America,1970,1189.454346
South America,1971,1246.748291
South America,1972,1321.830811
South America,1973,1462.168823
South America,1974,1537.508057
South America,1975,1551.158081
South America,1976,1652.970947
South America,1977,1740.253052
South America,1978,1816.890991
South America,1979,1927.677856
South America,1980,1957.608887
South America,1981,1941.182739
South America,1982,1959.169434
South America,1983,1935.078613
South America,1984,1967.715332
South America,1985,2005.807617
South America,1986,2138.238525
South America,1987,2193.220703
South America,1988,2275.114014
South America,1989,2292.382324
South America,1990,2257.809082
South America,1991,2299.640137
South America,1992,2464.886963
South America,1993,2528.296875
South America,1994,2692.849121
South America,1995,2822.153809
South America,1996,2934.307373
South America,1997,3093.952148
South America,1998,3225.641113
South America,1999,3251.717285
South America,2000,3245.864014
South America,2001,3267.775635
South America,2002,3257.533447
South America,2003,3250.671387
South America,2004,3463.034668
South America,2005,3548.529297
South America,2006,3692.316406
South America,2007,3901.271484
South America,2008,4016.802734
South America,2009,3901.97998
South America,2010,4221.539063
South America,2011,4400.271484
South America,2012,4636.407227
South America,2013,4851.207031
South America,2014,4918.89209
South America,2015,4833.802734
South America,2016,4656.033691
South America,2017,4635.479004
South America,2018,4460.114258
South America,2019,4340.130371
South America,2020,3894.927734
South America,2021,4303.90918
South Korea,1965,72.71633911
South Korea,1966,87.85475159
South Korea,1967,101.466011
South Korea,1968,116.7711792
South Korea,1969,140.1074524
South Korea,1970,163.8562469
South Korea,1971,177.2870178
South Korea,1972,183.8074951
South Korea,1973,228.5391541
South Korea,1974,235.934082
South Korea,1975,260.6210938
South Korea,1976,291.8415222
South Korea,1977,337.3280945
South Korea,1978,370.7651367
South Korea,1979,425.418335
South Korea,1980,438.4869385
South Korea,1981,459.4367981
South Korea,1982,459.7588501
South Korea,1983,484.8225708
South Korea,1984,525.3435059
South Korea,1985,567.2364502
South Korea,1986,610.9404907
South Korea,1987,653.2072754
South Korea,1988,747.0409546
South Korea,1989,799.0578613
South Korea,1990,902.1168213
South Korea,1991,1035.521118
South Korea,1992,1190.145874
South Korea,1993,1313.602539
South Korea,1994,1434.605835
South Korea,1995,1557.779541
South Korea,1996,1722.20874
South Korea,1997,1903.809326
South Korea,1998,1681.372803
South Korea,1999,1818.515259
South Korea,2000,1924.553345
South Korea,2001,1976.825317
South Korea,2002,2062.42334
South Korea,2003,2107.564453
South Korea,2004,2166.312744
South Korea,2005,2212.235352
South Korea,2006,2252.406738
South Korea,2007,2348.815186
South Korea,2008,2374.351074
South Korea,2009,2399.554688
South Korea,2010,2621.32251
South Korea,2011,2744.644775
South Korea,2012,2796.072998
South Korea,2013,2833.132324
South Korea,2014,2811.387207
South Korea,2015,2843.48999
South Korea,2016,2943.788574
South Korea,2017,3004.366455
South Korea,2018,3085.487549
South Korea,2019,3002.699219
South Korea,2020,2821.20752
South Korea,2021,2966.311035
South and Central America (BP),1965,1228.946289
South and Central America (BP),1966,1292.7323
South and Central America (BP),1967,1339.859253
South and Central America (BP),1968,1420.325684
South and Central America (BP),1969,1477.061523
South and Central America (BP),1970,1554.130371
South and Central America (BP),1971,1619.029785
South and Central America (BP),1972,1733.803711
South and Central America (BP),1973,1903.126221
South and Central America (BP),1974,1977.348267
South and Central America (BP),1975,1978.12085
South and Central America (BP),1976,2093.588867
South and Central America (BP),1977,2203.828369
South and Central America (BP),1978,2290.092285
South and Central America (BP),1979,2405.355225
South and Central America (BP),1980,2473.781494
South and Central America (BP),1981,2461.695801
South and Central America (BP),1982,2435.703369
South and Central America (BP),1983,2394.368164
South and Central America (BP),1984,2448.073242
South and Central America (BP),1985,2466.852051
South and Central America (BP),1986,2594.623779
South and Central America (BP),1987,2664.645752
South and Central America (BP),1988,2752.173096
South and Central America (BP),1989,2789.600342
South and Central America (BP),1990,2758.79834
South and Central America (BP),1991,2799.575684
South and Central America (BP),1992,2964.47168
South and Central America (BP),1993,3041.467773
South and Central America (BP),1994,3238.852295
South and Central America (BP),1995,3387.716797
South and Central America (BP),1996,3521.601563
South and Central America (BP),1997,3713.755615
South and Central America (BP),1998,3880.329102
South and Central America (BP),1999,3903.092285
South and Central America (BP),2000,3965.655029
South and Central America (BP),2001,4018.453613
South and Central America (BP),2002,4029.180664
South and Central America (BP),2003,4051.312012
South and Central America (BP),2004,4285.80957
South and Central America (BP),2005,4382.797363
South and Central America (BP),2006,4582.056152
South and Central America (BP),2007,4798.349121
South and Central America (BP),2008,4894.344727
South and Central America (BP),2009,4747.838867
South and Central America (BP),2010,5079.8125
South and Central America (BP),2011,5277.447266
South and Central America (BP),2012,5506.293945
South and Central America (BP),2013,5716.06543
South and Central America (BP),2014,5786.842773
South and Central America (BP),2015,5729.224121
South and Central America (BP),2016,5550.645508
South and Central America (BP),2017,5527.42627
South and Central America (BP),2018,5344.276367
South and Central America (BP),2019,5259.225586
South and Central America (BP),2020,4688.632324
South and Central America (BP),2021,5182.044434
Spain,1965,279.1923828
Spain,1966,301.2010498
Spain,1967,344.5456848
Spain,1968,360.6687622
Spain,1969,397.3632202
Spain,1970,443.8699646
Spain,1971,480.796051
Spain,1972,511.005249
Spain,1973,584.9950562
Spain,1974,606.3200073
Spain,1975,637.9881592
Spain,1976,703.3886108
Spain,1977,679.5819702
Spain,1978,677.8945313
Spain,1979,725.7437744
Spain,1980,783.7662964
Spain,1981,800.8322754
Spain,1982,789.4970093
Spain,1983,802.9574585
Spain,1984,769.2243042
Spain,1985,748.2418213
Spain,1986,755.3446045
Spain,1987,776.4862061
Spain,1988,770.2168579
Spain,1989,850.0152588
Spain,1990,837.8299561
Spain,1991,866.34729
Spain,1992,942.7359009
Spain,1993,888.1298218
Spain,1994,931.8253784
Spain,1995,989.6434326
Spain,1996,984.4679565
Spain,1997,1069.795288
Spain,1998,1124.006836
Spain,1999,1195.437012
Spain,2000,1244.066162
Spain,2001,1271.770508
Spain,2002,1334.461182
Spain,2003,1368.102905
Spain,2004,1444.097778
Spain,2005,1500.00769
Spain,2006,1491.93103
Spain,2007,1529.899902
Spain,2008,1458.138794
Spain,2009,1312.612793
Spain,2010,1259.496826
Spain,2011,1265.217285
Spain,2012,1241.49585
Spain,2013,1121.107422
Spain,2014,1094.091064
Spain,2015,1151.133789
Spain,2016,1143.497681
Spain,2017,1207.51709
Spain,2018,1197.051392
Spain,2019,1167.457397
Spain,2020,974.366272
Spain,2021,1064.333252
Sri Lanka,1965,9.37451458
Sri Lanka,1966,9.601324081
Sri Lanka,1967,9.834314346
Sri Lanka,1968,10.08140182
Sri Lanka,1969,10.30350876
Sri Lanka,1970,17.57452011
Sri Lanka,1971,17.6900959
Sri Lanka,1972,18.61162186
Sri Lanka,1973,19.79703903
Sri Lanka,1974,15.81242466
Sri Lanka,1975,16.39197922
Sri Lanka,1976,15.96755981
Sri Lanka,1977,17.09069252
Sri Lanka,1978,17.64774895
Sri Lanka,1979,18.48754501
Sri Lanka,1980,18.63678169
Sri Lanka,1981,19.51558495
Sri Lanka,1982,21.27744675
Sri Lanka,1983,22.07387352
Sri Lanka,1984,21.02841377
Sri Lanka,1985,18.61214828
Sri Lanka,1986,19.22588921
Sri Lanka,1987,21.37579918
Sri Lanka,1988,19.83774948
Sri Lanka,1989,18.51238251
Sri Lanka,1990,20.58784866
Sri Lanka,1991,20.61079788
Sri Lanka,1992,23.42348862
Sri Lanka,1993,23.67612648
Sri Lanka,1994,25.71804428
Sri Lanka,1995,27.39007187
Sri Lanka,1996,33.2390213
Sri Lanka,1997,34.04011917
Sri Lanka,1998,35.57915115
Sri Lanka,1999,38.35612488
Sri Lanka,2000,44.06046677
Sri Lanka,2001,42.86046219
Sri Lanka,2002,45.6121788
Sri Lanka,2003,45.42006683
Sri Lanka,2004,44.93223953
Sri Lanka,2005,51.85294342
Sri Lanka,2006,53.09418869
Sri Lanka,2007,56.22582626
Sri Lanka,2008,51.89914703
Sri Lanka,2009,53.49089813
Sri Lanka,2010,53.67766953
Sri Lanka,2011,62.5558548
Sri Lanka,2012,68.39737701
Sri Lanka,2013,59.56628036
Sri Lanka,2014,71.81465912
Sri Lanka,2015,78.18082428
Sri Lanka,2016,91.13227081
Sri Lanka,2017,89.30034637
Sri Lanka,2018,85.99487305
Sri Lanka,2019,92.87058258
Sri Lanka,2020,86.76387024
Sweden,1965,255.6302948
Sweden,1966,284.3970947
Sweden,1967,283.3371887
Sweden,1968,314.1644592
Sweden,1969,334.4641418
Sweden,1970,363.2722473
Sweden,1971,340.7564697
Sweden,1972,346.4247131
Sweden,1973,355.5370178
Sweden,1974,323.2485046
Sweden,1975,324.059906
Sweden,1976,354.0974731
Sweden,1977,339.5324402
Sweden,1978,406.7076416
Sweden,1979,439.6930542
Sweden,1980,389.4951477
Sweden,1981,349.5430908
Sweden,1982,328.0776062
Sweden,1983,292.4815369
Sweden,1984,285.4530029
Sweden,1985,309.7772217
Sweden,1986,331.9038391
Sweden,1987,291.9225159
Sweden,1988,275.7641602
Sweden,1989,265.5101929
Sweden,1990,268.2071228
Sweden,1991,236.2799377
Sweden,1992,245.2575684
Sweden,1993,242.9308167
Sweden,1994,255.3689117
Sweden,1995,244.8079529
Sweden,1996,263.0548401
Sweden,1997,244.2833405
Sweden,1998,270.7390747
Sweden,1999,260.339386
Sweden,2000,230.0269165
Sweden,2001,236.8637238
Sweden,2002,242.4430389
Sweden,2003,255.9236908
Sweden,2004,247.8287048
Sweden,2005,244.6365967
Sweden,2006,250.0737762
Sweden,2007,243.0374451
Sweden,2008,231.0172577
Sweden,2009,217.0444489
Sweden,2010,229.4769745
Sweden,2011,209.5406799
Sweden,2012,201.4080658
Sweden,2013,199.3495941
Sweden,2014,192.4725952
Sweden,2015,190.2769012
Sweden,2016,195.6019897
Sweden,2017,193.4981079
Sweden,2018,186.8734283
Sweden,2019,197.6858978
Sweden,2020,178.5898132
Sweden,2021,178.0531006
Switzerland,1965,111.2128983
Switzerland,1966,114.7319489
Switzerland,1967,121.1769028
Switzerland,1968,132.710434
Switzerland,1969,142.5297546
Switzerland,1970,157.7914734
Switzerland,1971,165.0345459
Switzerland,1972,168.5055847
Switzerland,1973,181.1299744
Switzerland,1974,163.0218964
Switzerland,1975,158.1968842
Switzerland,1976,164.1736755
Switzerland,1977,166.2014008
Switzerland,1978,170.531662
Switzerland,1979,164.8002777
Switzerland,1980,167.0621338
Switzerland,1981,158.1843719
Switzerland,1982,150.1898499
Switzerland,1983,163.2332001
Switzerland,1984,161.1285858
Switzerland,1985,164.2704926
Switzerland,1986,177.4717712
Switzerland,1987,168.8794098
Switzerland,1988,168.730957
Switzerland,1989,164.0841827
Switzerland,1990,175.5113525
Switzerland,1991,179.6363525
Switzerland,1992,181.7213898
Switzerland,1993,172.2926941
Switzerland,1994,177.0180054
Switzerland,1995,167.9939728
Switzerland,1996,174.4545593
Switzerland,1997,180.9161835
Switzerland,1998,183.3234558
Switzerland,1999,182.4326477
Switzerland,2000,178.1890564
Switzerland,2001,189.8263397
Switzerland,2002,180.8753967
Switzerland,2003,178.5320587
Switzerland,2004,178.7070618
Switzerland,2005,182.3441467
Switzerland,2006,185.2752075
Switzerland,2007,169.776413
Switzerland,2008,180.6103058
Switzerland,2009,181.5045166
Switzerland,2010,174.4993439
Switzerland,2011,166.2708435
Switzerland,2012,171.6048584
Switzerland,2013,179.8837585
Switzerland,2014,160.3745422
Switzerland,2015,163.9555817
Switzerland,2016,158.4051514
Switzerland,2017,161.5147095
Switzerland,2018,155.0974274
Switzerland,2019,158.4922791
Switzerland,2020,137.0776978
Switzerland,2021,140.4216919
Taiwan,1965,62.71089935
Taiwan,1966,67.50751495
Taiwan,1967,74.4789505
Taiwan,1968,83.08189392
Taiwan,1969,89.89785767
Taiwan,1970,99.20637512
Taiwan,1971,126.0810852
Taiwan,1972,133.7188263
Taiwan,1973,158.7835999
Taiwan,1974,147.7708282
Taiwan,1975,162.5636749
Taiwan,1976,204.2226715
Taiwan,1977,225.8271027
Taiwan,1978,258.9056702
Taiwan,1979,267.0068359
Taiwan,1980,282.7526245
Taiwan,1981,250.2325439
Taiwan,1982,277.725647
Taiwan,1983,295.5357971
Taiwan,1984,296.9017334
Taiwan,1985,298.0766602
Taiwan,1986,337.8412781
Taiwan,1987,357.7932739
Taiwan,1988,416.2178345
Taiwan,1989,453.4957275
Taiwan,1990,471.7786865
Taiwan,1991,505.8146057
Taiwan,1992,540.5043335
Taiwan,1993,584.3557129
Taiwan,1994,622.5322266
Taiwan,1995,667.8659668
Taiwan,1996,693.3667603
Taiwan,1997,743.9572754
Taiwan,1998,791.1619873
Taiwan,1999,833.1407471
Taiwan,2000,896.234375
Taiwan,2001,935.6904297
Taiwan,2002,972.6784058
Taiwan,2003,1022.940491
Taiwan,2004,1069.545898
Taiwan,2005,1082.327759
Taiwan,2006,1114.792969
Taiwan,2007,1163.355469
Taiwan,2008,1121.32959
Taiwan,2009,1087.967773
Taiwan,2010,1174.119385
Taiwan,2011,1163.197144
Taiwan,2012,1154.921265
Taiwan,2013,1179.590454
Taiwan,2014,1210.733276
Taiwan,2015,1224.260864
Taiwan,2016,1240.313721
Taiwan,2017,1263.436768
Taiwan,2018,1268.529663
Taiwan,2019,1225.787842
Taiwan,2020,1190.238159
Taiwan,2021,1270.588989
Thailand,1965,28.21969795
Thailand,1966,33.4474144
Thailand,1967,37.63323212
Thailand,1968,49.31712341
Thailand,1969,53.3813858
Thailand,1970,61.98940659
Thailand,1971,68.46110535
Thailand,1972,85.31712341
Thailand,1973,90.32866669
Thailand,1974,92.49676514
Thailand,1975,100.0664902
Thailand,1976,105.529747
Thailand,1977,118.2681351
Thailand,1978,130.2032776
Thailand,1979,135.3586121
Thailand,1980,141.5971832
Thailand,1981,137.4037933
Thailand,1982,138.4794464
Thailand,1983,153.4263
Thailand,1984,170.0486603
Thailand,1985,179.377533
Thailand,1986,186.2085571
Thailand,1987,219.2154999
Thailand,1988,249.1272125
Thailand,1989,284.7815552
Thailand,1990,343.0939026
Thailand,1991,381.1603088
Thailand,1992,419.5006104
Thailand,1993,479.653595
Thailand,1994,536.588623
Thailand,1995,595.3981934
Thailand,1996,674.3577271
Thailand,1997,710.7614746
Thailand,1998,658.8718262
Thailand,1999,704.2244873
Thailand,2000,722.8477783
Thailand,2001,762.3563232
Thailand,2002,824.3518066
Thailand,2003,887.269104
Thailand,2004,967.3244019
Thailand,2005,998.3846436
Thailand,2006,1012.397827
Thailand,2007,1057.585205
Thailand,2008,1072.419922
Thailand,2009,1112.108521
Thailand,2010,1188.066284
Thailand,2011,1210.358398
Thailand,2012,1292.168701
Thailand,2013,1297.938354
Thailand,2014,1333.013794
Thailand,2015,1363.781616
Thailand,2016,1385.622192
Thailand,2017,1399.665649
Thailand,2018,1426.077148
Thailand,2019,1417.940918
Thailand,2020,1309.808838
Thailand,2021,1318.381836
Trinidad and Tobago,1965,33.62565231
Trinidad and Tobago,1966,35.7773819
Trinidad and Tobago,1967,38.13783264
Trinidad and Tobago,1968,39.31428528
Trinidad and Tobago,1969,40.54228592
Trinidad and Tobago,1970,44.68058014
Trinidad and Tobago,1971,45.0484314
Trinidad and Tobago,1972,62.13240814
Trinidad and Tobago,1973,61.64418793
Trinidad and Tobago,1974,59.3849144
Trinidad and Tobago,1975,47.84130096
Trinidad and Tobago,1976,53.81284714
Trinidad and Tobago,1977,55.97680664
Trinidad and Tobago,1978,56.34300232
Trinidad and Tobago,1979,49.77104568
Trinidad and Tobago,1980,47.86725616
Trinidad and Tobago,1981,50.57011414
Trinidad and Tobago,1982,59.40615082
Trinidad and Tobago,1983,57.96623611
Trinidad and Tobago,1984,57.14529419
Trinidad and Tobago,1985,59.04795074
Trinidad and Tobago,1986,61.36835861
Trinidad and Tobago,1987,57.91481018
Trinidad and Tobago,1988,63.66781998
Trinidad and Tobago,1989,62.6384201
Trinidad and Tobago,1990,69.50099182
Trinidad and Tobago,1991,69.30905914
Trinidad and Tobago,1992,73.35067749
Trinidad and Tobago,1993,77.32814789
Trinidad and Tobago,1994,81.94112396
Trinidad and Tobago,1995,88.86662292
Trinidad and Tobago,1996,100.7469864
Trinidad and Tobago,1997,100.71772
Trinidad and Tobago,1998,102.2335663
Trinidad and Tobago,1999,113.6315918
Trinidad and Tobago,2000,118.7711945
Trinidad and Tobago,2001,128.1269989
Trinidad and Tobago,2002,139.0540924
Trinidad and Tobago,2003,155.9486084
Trinidad and Tobago,2004,171.4696045
Trinidad and Tobago,2005,183.8627167
Trinidad and Tobago,2006,214.747757
Trinidad and Tobago,2007,221.4674377
Trinidad and Tobago,2008,218.2055969
Trinidad and Tobago,2009,216.3986816
Trinidad and Tobago,2010,233.8591309
Trinidad and Tobago,2011,229.6624603
Trinidad and Tobago,2012,226.089447
Trinidad and Tobago,2013,230.2848053
Trinidad and Tobago,2014,229.1000061
Trinidad and Tobago,2015,222.2890015
Trinidad and Tobago,2016,197.2192383
Trinidad and Tobago,2017,209.272049
Trinidad and Tobago,2018,198.0808411
Trinidad and Tobago,2019,193.0580139
Trinidad and Tobago,2020,168.2801056
Trinidad and Tobago,2021,170.7019043
Turkey,1965,84.6708374
Turkey,1966,97.61302948
Turkey,1967,100.9483948
Turkey,1968,116.4673615
Turkey,1969,127.27211
Turkey,1970,137.1849823
Turkey,1971,154.1481018
Turkey,1972,171.3924713
Turkey,1973,197.2756805
Turkey,1974,199.0925751
Turkey,1975,215.5268402
Turkey,1976,237.9167786
Turkey,1977,262.0395508
Turkey,1978,276.4834595
Turkey,1979,256.3748474
Turkey,1980,264.5070801
Turkey,1981,263.5326233
Turkey,1982,286.7904663
Turkey,1983,306.1721497
Turkey,1984,317.9397888
Turkey,1985,350.4588928
Turkey,1986,385.4719849
Turkey,1987,424.3765869
Turkey,1988,441.5869141
Turkey,1989,464.3877563
Turkey,1990,493.3236084
Turkey,1991,506.2930298
Turkey,1992,524.3907471
Turkey,1993,554.8823242
Turkey,1994,544.1184692
Turkey,1995,604.5278931
Turkey,1996,654.6244507
Turkey,1997,691.8746948
Turkey,1998,705.569458
Turkey,1999,706.3548584
Turkey,2000,772.5284424
Turkey,2001,714.0712891
Turkey,2002,760.4674683
Turkey,2003,807.1516724
Turkey,2004,841.3154297
Turkey,2005,882.9367065
Turkey,2006,978.9124756
Turkey,2007,1071.109619
Turkey,2008,1081.40625
Turkey,2009,1087.62207
Turkey,2010,1105.04248
Turkey,2011,1185.430664
Turkey,2012,1249.552124
Turkey,2013,1225.851563
Turkey,2014,1317.705811
Turkey,2015,1376.936401
Turkey,2016,1441.503052
Turkey,2017,1550.743774
Turkey,2018,1503.50061
Turkey,2019,1479.404541
Turkey,2020,1445.474243
Turkey,2021,1581.966309
Turkmenistan,1985,143.0951996
Turkmenistan,1986,178.0985413
Turkmenistan,1987,177.1743469
Turkmenistan,1988,178.3741455
Turkmenistan,1989,183.281601
Turkmenistan,1990,151.8828278
Turkmenistan,1991,155.9819794
Turkmenistan,1992,148.9588318
Turkmenistan,1993,122.2783203
Turkmenistan,1994,130.4418488
Turkmenistan,1995,107.3682098
Turkmenistan,1996,156.394928
USSR,1965,6670.795898
USSR,1966,7078.84082
USSR,1967,7462.688477
USSR,1968,7703.69043
USSR,1969,8023.520508
USSR,1970,8429.682617
USSR,1971,8854.193359
USSR,1972,9325.470703
USSR,1973,9807.642578
USSR,1974,10323.31445
USSR,1975,10852.62402
USSR,1976,11237.64063
USSR,1977,11694.83398
USSR,1978,12155.22168
USSR,1979,12478.67969
USSR,1980,12697.96484
USSR,1981,12938.9375
USSR,1982,13279.26367
USSR,1983,13527.69922
USSR,1984,13912.21875
Ukraine,1985,2597.723633
Ukraine,1986,2640.251709
Ukraine,1987,2681.032471
Ukraine,1988,2615.763184
Ukraine,1989,2513.363525
Ukraine,1990,2947.448242
Ukraine,1991,2746.756348
Ukraine,1992,2297.976318
Ukraine,1993,1972.133057
Ukraine,1994,1664.661621
Ukraine,1995,1620.214111
Ukraine,1996,1472.746582
Ukraine,1997,1408.352539
Ukraine,1998,1344.613281
Ukraine,1999,1333.733398
Ukraine,2000,1332.645508
Ukraine,2001,1312.778564
Ukraine,2002,1306.631592
Ukraine,2003,1338.497803
Ukraine,2004,1311.27356
Ukraine,2005,1326.106689
Ukraine,2006,1341.311768
Ukraine,2007,1337.075806
Ukraine,2008,1286.475952
Ukraine,2009,1074.434082
Ukraine,2010,1152.220947
Ukraine,2011,1204.893311
Ukraine,2012,1174.960693
Ukraine,2013,1110.220337
Ukraine,2014,950.507019
Ukraine,2015,757.3712158
Ukraine,2016,816.7634277
Ukraine,2017,727.248291
Ukraine,2018,762.6768799
Ukraine,2019,715.2097168
Ukraine,2020,680.5163574
Ukraine,2021,652.7209473
United Arab Emirates,1965,0.854533017
United Arab Emirates,1966,0.912041068
United Arab Emirates,1967,5.406755447
United Arab Emirates,1968,6.944712639
United Arab Emirates,1969,6.968925476
United Arab Emirates,1970,9.60559082
United Arab Emirates,1971,14.63803005
United Arab Emirates,1972,15.6501503
United Arab Emirates,1973,20.2931118
United Arab Emirates,1974,22.29550934
United Arab Emirates,1975,23.85920715
United Arab Emirates,1976,30.19023514
United Arab Emirates,1977,49.63150024
United Arab Emirates,1978,57.50080872
United Arab Emirates,1979,67.56037903
United Arab Emirates,1980,108.1564102
United Arab Emirates,1981,125.92836
United Arab Emirates,1982,135.9659729
United Arab Emirates,1983,130.515274
United Arab Emirates,1984,162.5467834
United Arab Emirates,1985,201.6335297
